id	主题1	主题2	主题3
14673	12	2	18
14674	2	18	19
14675	2	12	16
14676	12	2	24
14677	23	26	1
14678	15	6	4
14679	12	2	15
1468	13	6	18
14680	23	26	1
14681	2	17	19
14682	24	1	2
14683	5	19	9
14684	2	18	19
14685	4	18	19
14686	12	10	9
14687	21	5	18
14688	2	26	18
14689	9	2	18
1469	8	24	23
14690	12	18	19
14691	2	26	12
14692	26	18	19
14693	5	18	19
14694	2	23	24
14695	17	18	19
14696	2	23	18
14697	2	18	19
14698	21	18	19
14699	15	18	19
147	21	18	19
1470	8	24	18
14700	2	18	19
14701	26	18	19
14702	2	19	18
14703	5	20	18
14704	4	18	19
14705	1	15	12
14706	2	11	12
14707	4	18	19
14708	4	15	18
14709	12	15	20
1471	12	18	19
14710	21	15	10
14711	15	12	2
14712	2	7	26
14713	2	9	18
14714	4	18	17
14715	1	24	18
14716	5	26	18
14717	5	21	18
14718	21	18	7
14719	2	18	19
1472	16	14	10
14720	2	18	19
14721	2	18	19
14722	15	11	2
14723	2	7	26
14724	4	15	22
14725	12	18	5
14726	2	18	19
14727	4	19	2
14728	5	12	18
14729	2	23	18
1473	9	12	18
14730	12	18	19
14731	23	26	18
14732	2	23	22
14733	4	10	18
14734	1	12	2
14735	15	21	6
14736	9	24	21
14737	9	21	24
14738	11	2	18
14739	2	18	19
1474	26	23	18
14740	23	26	12
14741	21	5	18
14742	21	4	18
14743	21	4	18
14744	2	18	19
14745	15	18	19
14746	2	17	18
14747	2	18	19
14748	23	17	2
14749	23	1	26
1475	2	18	19
14750	15	7	18
14751	2	15	18
14752	2	15	18
14753	12	2	18
14754	7	15	21
14755	12	2	18
14756	2	18	19
14757	26	7	18
14758	4	7	18
14759	4	10	18
1476	24	1	18
14760	26	18	19
14761	5	21	18
14762	15	2	17
14763	2	7	18
14764	2	18	19
14765	23	18	19
14766	2	18	19
14767	12	17	18
14768	2	18	19
14769	2	26	24
1477	12	18	24
14770	12	18	19
14771	2	24	18
14772	12	18	19
14773	4	19	10
14774	4	18	19
14775	2	12	18
14776	26	18	19
14777	12	1	2
14778	15	2	18
14779	5	18	8
1478	15	18	19
14780	12	23	22
14781	15	18	19
14782	17	23	18
14783	2	24	18
14784	23	17	8
14785	21	18	19
14786	21	18	19
14787	1	2	24
14788	2	15	18
14789	9	18	19
1479	10	12	18
14790	9	18	19
14791	15	11	10
14792	2	18	19
14793	2	12	26
14794	23	19	2
14795	21	7	18
14796	12	5	18
14797	15	4	18
14798	15	2	18
14799	2	11	17
148	25	14	18
1480	25	18	19
14800	5	18	19
14801	22	2	9
14802	12	9	2
14803	11	2	15
14805	16	19	8
14806	16	23	20
14807	16	23	20
14808	23	16	26
14809	5	18	19
1481	25	12	18
14810	4	2	10
14811	5	12	24
14812	26	18	19
14813	15	18	6
14814	2	1	18
14815	2	4	18
14816	17	8	18
14817	9	18	19
14818	23	19	16
14819	2	18	19
1482	7	13	18
14821	15	18	19
14822	2	1	18
14823	15	2	19
14824	11	6	2
14825	17	26	18
14826	12	9	18
14827	12	18	19
14828	23	17	18
14829	16	2	18
1483	26	18	19
14830	26	25	2
1484	26	2	18
1485	24	18	19
1486	16	6	1
1487	6	18	19
14873	2	12	5
14874	20	23	18
14875	9	23	16
14876	2	19	18
14877	9	4	12
14878	2	18	8
14879	2	18	19
1488	17	21	19
14880	2	19	11
14881	2	15	18
14882	12	19	18
14883	26	2	15
14884	2	15	25
14886	12	24	18
14887	2	23	15
14888	2	18	19
14889	2	18	19
1489	21	12	18
14890	7	1	17
14891	15	8	18
14892	22	19	17
14893	19	18	1
14894	2	18	19
14895	12	18	19
14896	2	15	18
14897	2	24	18
14898	15	9	18
14899	2	15	18
149	13	18	19
1490	18	6	19
14900	1	18	19
14901	15	18	20
1491	8	15	11
1492	19	6	18
1493	18	21	11
1494	6	18	19
1495	8	14	18
1496	25	1	18
1497	2	18	19
1498	21	17	1
1499	6	26	18
14998	11	22	18
14999	9	2	23
15	10	4	11
150	6	19	18
1500	26	19	2
15000	23	15	18
15001	15	16	20
15002	2	18	19
15003	11	15	24
15004	20	24	3
15005	15	8	22
15006	14	12	10
15007	2	24	15
15008	15	21	10
15009	1	16	18
1501	12	2	15
15010	1	17	4
15011	11	24	18
15012	2	23	18
15013	23	12	10
15014	22	3	26
15015	2	1	21
15016	26	23	19
1502	8	18	26
15020	22	12	4
15021	23	15	8
15022	1	18	19
15023	25	18	19
15024	11	1	23
15025	19	14	8
15026	19	21	18
15027	5	1	24
15028	2	18	19
15029	2	12	18
1503	16	24	14
15031	24	11	15
15032	1	18	19
15033	26	18	19
15034	22	19	7
15035	2	18	21
15036	19	23	9
1504	1	2	18
1505	26	24	18
15050	17	9	18
15051	2	18	19
15052	19	22	25
15053	2	26	9
15054	12	1	26
15055	12	8	18
15056	23	6	15
15058	12	18	19
15059	15	11	2
1506	22	6	8
15060	2	4	3
15061	17	23	19
15062	16	17	19
15063	25	1	10
15064	2	9	18
15066	15	12	18
15068	2	4	18
15069	2	19	15
1507	26	23	18
15070	15	2	18
15071	23	2	19
15072	12	15	2
15073	9	20	18
15074	19	15	11
15076	9	21	18
15077	1	18	6
15078	20	19	24
15079	19	9	12
1508	19	12	3
15080	2	18	19
15081	2	16	4
15082	8	25	19
15083	19	22	11
15084	14	17	26
15086	15	2	16
15088	17	18	19
15089	1	9	18
1509	7	18	9
15090	14	15	12
15091	19	13	2
15092	2	15	18
15093	2	24	18
15094	2	18	19
15095	11	2	18
15096	22	19	18
15098	20	4	24
15099	1	14	6
151	2	7	19
1510	24	20	17
15101	24	2	18
15102	19	2	12
15103	2	15	18
15104	2	18	19
15105	2	18	19
15106	23	18	19
15108	23	26	7
15109	24	18	19
1511	15	19	18
15110	24	18	19
15111	26	12	25
15112	15	8	2
15113	2	18	19
15114	26	2	9
15115	23	2	4
15116	8	23	18
15117	2	7	18
15118	12	18	19
15119	1	26	18
1512	15	18	19
15120	13	25	9
15121	25	10	15
15122	24	2	22
15123	23	18	19
15124	23	12	19
15125	23	19	26
15126	19	22	18
15127	23	19	17
15128	12	24	25
15129	2	18	19
1513	15	26	18
15130	12	2	18
15131	12	1	17
15132	23	19	8
15133	12	23	19
15134	25	18	19
15136	25	8	18
15137	2	26	18
15138	22	19	18
15139	1	24	18
1514	4	18	21
15140	25	2	15
15141	2	26	18
15142	2	18	19
15143	19	18	1
15144	19	23	18
15145	21	6	23
15146	26	18	19
15148	17	24	4
15149	17	2	16
1515	1	18	19
15150	2	18	19
15152	2	19	18
15153	2	19	18
15155	25	9	6
15156	15	23	18
15158	19	17	2
1516	26	1	17
15160	23	15	18
15161	14	26	4
15162	19	14	11
15163	23	25	14
15164	17	12	18
15165	2	18	19
15166	1	3	18
15168	15	19	21
15169	14	22	18
1517	8	4	2
15170	17	24	18
15171	19	13	2
15172	12	15	2
15173	26	1	18
15174	19	17	2
15177	2	18	19
15178	15	10	1
15179	1	14	18
1518	13	19	18
15180	17	19	18
15182	22	23	18
15183	2	11	9
15184	15	12	14
15185	11	20	12
15186	9	11	5
15187	25	18	19
15189	12	16	8
1519	14	9	8
15190	12	18	19
15191	12	2	18
15192	17	23	18
15193	2	19	18
15194	22	19	14
15195	25	17	18
15196	2	4	18
15197	2	23	18
15198	12	18	19
15199	11	15	2
152	21	6	3
1520	22	18	12
15200	23	22	24
15201	26	18	19
15202	2	18	19
15204	16	14	18
15205	2	18	19
15206	12	2	13
15208	10	13	18
15209	1	18	19
1521	19	18	1
15210	26	1	2
15211	24	1	2
15212	20	24	18
15213	26	23	18
15214	24	6	11
15215	23	8	24
15216	12	18	19
15217	19	18	1
15218	19	2	23
15219	6	24	11
1522	19	18	1
15221	6	24	11
15222	24	10	11
15223	24	4	6
15224	2	6	4
15225	2	16	18
15226	21	2	18
15227	15	19	17
15228	12	23	18
15229	22	23	25
1523	19	18	1
15230	2	18	19
15231	1	18	19
15232	2	9	18
15234	16	13	18
15235	1	21	18
15236	2	18	19
15237	22	6	18
15238	8	14	18
1524	21	8	1
15240	15	8	18
15241	6	26	22
15242	2	8	17
15243	19	18	17
15245	8	1	18
15248	23	9	18
15249	25	18	19
1525	1	20	18
15251	2	15	25
15252	23	19	1
15253	24	1	6
15254	23	19	18
15255	2	17	18
15256	2	9	18
15257	26	2	7
15258	23	8	18
15259	1	18	19
1526	6	18	19
15261	23	2	19
15263	17	18	19
15264	23	19	2
15265	2	12	19
15266	2	26	18
15267	26	24	6
15268	15	19	18
15269	17	23	18
1527	14	8	16
15270	17	24	18
15271	26	15	2
15272	25	18	19
15273	19	12	23
15274	5	26	18
15275	16	2	19
15277	11	2	8
15278	2	18	19
15279	9	2	18
1528	7	18	5
15280	19	15	17
1529	26	18	19
153	4	8	18
1530	19	25	18
1531	12	26	2
15316	7	25	2
1532	23	19	26
15323	2	18	19
15325	12	2	15
15326	22	23	11
15328	22	19	18
1533	2	12	18
15330	22	18	19
15331	15	12	19
15332	2	25	15
15333	24	17	18
15335	26	11	18
1534	8	14	18
15347	16	6	19
1535	15	8	7
15357	17	18	19
15359	14	11	24
1536	26	18	19
1537	15	11	19
15371	11	19	18
1538	20	13	3
1539	22	7	19
154	15	19	25
1540	16	14	18
1541	7	21	6
15413	19	6	2
15415	2	24	18
15416	1	14	2
1542	19	7	18
15420	17	3	24
15422	6	19	17
15423	15	7	19
15427	17	23	14
15429	22	10	6
1543	8	9	26
15433	26	12	2
15434	17	2	13
15438	24	26	18
15439	26	23	18
1544	13	12	18
15441	1	16	18
15445	12	1	26
15447	12	19	4
1545	19	23	18
15453	16	18	19
15454	17	19	1
15455	1	18	19
15456	23	19	18
15457	22	23	8
15458	17	24	18
15459	19	2	4
1546	15	18	19
15461	15	12	6
15463	1	18	19
15465	11	2	18
1547	19	6	1
1548	7	21	18
1549	24	6	18
15498	17	16	26
15499	2	12	9
155	18	24	1
1550	4	6	2
15509	24	5	25
1551	11	21	6
15515	1	13	18
1552	9	22	19
15521	12	2	19
15526	1	2	12
1553	26	23	18
15530	22	17	18
15531	24	6	18
15532	1	23	18
15533	5	18	19
15534	17	24	18
15535	8	6	15
15536	25	20	19
15537	24	14	18
15538	2	7	18
15539	24	9	1
1554	20	11	6
15540	6	18	21
15541	19	6	12
15542	23	2	26
15543	7	6	18
15544	8	23	26
15545	20	18	19
15546	8	23	18
15547	15	18	19
15548	17	23	1
15549	13	7	6
1555	25	19	18
15550	25	6	18
15551	25	18	14
15552	2	23	12
15553	17	4	26
15554	26	19	18
15555	1	9	18
15556	17	18	19
15557	1	13	23
15558	6	14	18
15559	22	8	23
1556	23	26	12
15560	1	5	18
15561	15	19	18
15562	16	26	23
15563	23	18	12
15564	1	16	18
15565	9	26	11
15566	7	9	19
15567	8	18	19
15568	15	2	18
15569	15	12	25
1557	8	12	2
15570	9	19	18
15571	24	4	18
15572	19	5	6
15573	7	2	18
15574	19	18	1
15575	17	1	18
15576	26	23	8
15577	20	16	26
15578	26	18	19
15579	1	18	19
1558	22	7	14
15580	23	19	18
15581	7	26	19
15582	1	5	26
15583	9	19	1
15584	13	18	19
15585	6	18	19
15586	26	18	19
15587	8	9	1
15588	6	8	25
15589	12	24	5
1559	20	18	19
15590	9	1	18
15591	9	6	18
15592	24	4	6
15593	17	4	18
15594	8	26	23
15595	24	8	18
15596	19	18	25
15597	6	14	16
15598	26	25	7
15599	2	15	18
156	6	24	23
1560	19	18	1
15600	25	18	19
15601	21	14	4
15602	26	6	19
15603	20	6	18
15604	9	1	18
15605	6	24	19
15606	19	26	18
15607	26	18	19
15608	7	18	19
15609	19	6	18
1561	2	18	19
15610	26	18	19
15611	1	13	18
15612	12	15	18
15613	2	18	19
15614	24	20	18
15615	8	7	9
15616	17	2	19
15617	1	18	24
15618	5	15	25
15619	23	19	24
1562	12	6	7
15620	26	2	18
15621	25	12	1
15622	9	14	18
15623	1	8	18
15624	1	26	18
15625	25	26	23
15626	9	11	18
15627	25	19	18
15628	6	16	18
15629	18	7	19
1563	7	25	9
15630	19	25	18
15631	26	24	18
15632	24	12	18
15633	14	1	18
15634	8	16	25
15635	19	14	1
15636	19	5	18
15637	7	19	9
15638	12	2	18
15639	7	11	9
1564	26	9	18
15640	23	19	18
15641	19	22	18
15642	26	17	6
15643	26	24	18
15644	13	18	19
15645	21	18	19
15646	26	23	6
15647	26	19	18
15648	18	21	1
15649	17	18	19
1565	12	21	18
15650	1	18	19
15651	19	1	18
15652	15	17	18
15653	23	20	6
15654	15	6	18
15655	25	23	18
15656	26	6	15
15657	12	1	2
15658	8	14	18
15659	2	15	12
1566	19	4	13
15660	14	24	10
15661	8	24	10
15662	9	18	19
15663	23	22	6
15664	26	15	18
15665	15	17	18
15666	25	16	18
15667	15	4	18
15668	19	12	18
15669	17	19	25
1567	12	15	18
15670	25	22	24
15671	19	18	1
15672	7	10	9
15673	16	25	24
15674	1	20	26
15675	2	18	19
15676	25	22	18
15677	12	18	19
15678	26	14	18
15679	1	24	9
1568	7	8	18
15680	15	2	6
15681	1	24	20
15682	15	19	18
15683	6	7	18
15684	7	11	20
15685	15	21	18
15686	26	21	20
15687	14	8	1
15688	26	8	18
15689	1	18	19
1569	9	19	18
15690	1	14	18
15691	8	1	18
15692	17	18	19
15693	17	18	19
15694	26	1	11
15695	13	11	19
15696	19	13	18
15697	24	8	18
15698	24	5	9
15699	20	21	6
157	20	19	18
1570	19	23	18
15700	1	18	19
15701	12	24	18
15702	7	19	10
15703	1	26	18
15704	14	21	6
15705	26	7	21
15706	9	7	11
15707	15	18	19
15708	14	8	9
15709	13	6	7
1571	26	24	19
15710	7	6	18
15711	14	26	12
15712	20	18	19
15713	6	1	18
15714	4	22	5
15715	9	6	18
15716	19	18	24
15717	2	23	24
15718	20	6	18
15719	8	16	6
1572	26	18	19
15720	20	16	13
15721	1	23	18
15722	16	23	18
15723	19	25	18
15724	19	23	17
15725	18	8	24
15726	17	18	19
15727	14	8	21
15728	23	19	18
15729	8	4	9
1573	2	11	18
15730	19	23	18
15731	24	16	18
15732	1	18	19
15733	12	26	17
15734	25	2	12
15735	24	17	18
15736	19	2	15
15737	11	24	4
15738	2	19	18
15739	8	1	18
1574	26	18	19
15740	12	26	18
15741	26	20	18
15742	1	26	8
15743	8	12	15
15744	6	8	18
15745	2	15	25
15746	2	19	12
15747	26	16	25
15748	17	18	19
15749	7	6	18
1575	23	18	19
15750	11	18	19
15751	15	19	6
15752	14	26	11
15753	1	6	24
15754	21	24	1
15755	1	19	18
15756	1	9	18
15757	26	25	18
15758	16	25	7
15759	18	8	10
1576	8	15	18
15760	13	16	21
15761	7	20	25
15762	9	14	17
15763	15	18	19
15764	19	1	16
15765	19	1	18
15766	24	7	18
15767	5	2	11
15768	26	7	14
15769	6	1	12
1577	11	19	18
15770	1	17	18
15771	19	25	18
15772	15	7	18
15773	25	26	1
15774	12	15	16
15775	12	18	19
15776	2	26	14
15777	7	14	18
15778	24	6	18
15779	1	13	24
1578	19	18	1
15780	17	19	18
15781	24	18	19
15782	23	26	8
15783	19	25	23
15784	13	6	18
15785	26	2	18
15786	20	8	25
15787	1	18	19
15788	1	11	18
15789	26	21	18
1579	9	19	15
15790	2	25	19
15791	23	16	17
15792	19	1	18
15793	20	1	18
15794	19	4	18
15795	1	18	19
15796	17	6	18
15797	3	26	18
15798	24	6	18
15799	8	18	19
1580	4	24	12
15800	24	7	9
15801	10	19	18
15802	19	25	18
15803	15	18	19
15804	26	24	18
15805	15	18	19
15806	19	26	18
15807	19	18	1
15808	21	18	19
15809	23	26	18
1581	19	1	26
15810	26	24	18
15811	13	9	18
15812	25	8	18
15813	10	11	21
15814	24	19	18
15815	20	26	18
15816	1	20	8
15817	1	26	18
15818	26	18	19
15819	14	8	18
1582	11	18	9
15820	12	22	18
15821	1	12	18
15822	26	12	18
15823	26	18	19
15824	19	15	11
15825	20	25	7
15826	19	18	1
15827	24	6	14
15828	6	8	18
15829	1	18	19
1583	22	25	21
15830	19	8	18
15831	25	19	17
15832	17	19	1
15833	1	6	18
15834	23	8	18
15835	14	8	18
15836	26	19	18
15837	26	23	8
15838	20	19	18
15839	2	18	19
1584	14	26	24
15840	9	19	18
15841	2	9	18
15842	17	24	23
15843	6	13	1
15844	7	2	17
15845	16	1	5
15846	8	25	1
15847	1	18	19
15848	21	24	9
15849	12	25	19
1585	21	11	12
15850	6	14	24
15851	4	17	9
15852	6	18	9
15853	15	19	1
15854	26	18	19
15855	15	12	18
15856	4	13	2
15857	16	13	5
15858	22	16	18
15859	1	26	18
1586	22	23	19
15860	9	6	15
15861	9	7	18
15862	19	23	10
15863	20	24	18
15864	12	18	2
15865	9	1	12
15866	26	18	19
15867	26	14	21
15868	6	7	13
15869	23	18	19
1587	17	24	18
15870	19	7	18
15871	1	4	15
15872	23	19	8
15873	26	19	12
15874	26	1	5
15875	9	13	7
15876	17	19	18
15877	15	26	24
15878	21	22	18
15879	16	15	18
1588	1	11	18
15880	2	19	7
15881	2	6	1
15882	3	1	18
15883	1	16	18
15884	26	18	19
15885	4	6	18
15886	1	8	18
15887	17	19	18
15888	19	23	24
15889	16	21	6
1589	9	16	18
15890	20	16	3
15891	8	23	18
15892	1	13	18
15893	7	19	18
15894	14	9	24
15895	1	18	19
15896	15	2	26
15897	21	6	12
15898	7	25	21
15899	1	6	18
159	12	15	18
1590	20	19	23
15900	24	1	14
15901	19	18	24
15902	13	20	24
15903	2	23	18
15904	7	21	1
15905	8	3	9
15906	20	26	13
15907	12	20	18
15908	15	21	2
15909	25	7	24
1591	26	21	18
15910	24	7	1
15911	2	9	18
15912	4	15	17
15913	1	18	19
15914	9	26	16
15915	9	12	19
15916	24	17	13
15917	25	24	7
15918	25	1	24
15919	15	8	18
1592	8	23	26
15920	14	9	18
15921	2	9	19
15922	26	10	14
15923	2	15	18
15924	22	19	18
15925	15	18	19
15926	17	23	18
15927	4	7	20
15928	19	25	18
15929	25	22	18
1593	8	24	18
15930	4	20	18
15931	4	18	6
15932	2	24	18
15933	12	10	24
15934	17	18	19
15935	12	1	2
15936	26	2	16
15937	12	18	19
15938	26	19	15
15939	22	4	13
1594	21	2	15
15940	4	8	13
15941	9	8	18
15942	23	8	18
15943	23	14	18
15944	1	18	17
15945	1	14	18
15946	6	15	13
15947	13	9	3
15948	24	6	18
15949	1	12	18
1595	7	6	13
15950	14	8	18
15951	21	18	24
15952	18	20	21
15953	12	14	24
15954	10	25	3
15955	2	26	18
15956	18	24	17
15957	22	19	18
15958	23	18	19
15959	23	19	18
1596	26	18	19
15960	19	25	1
15961	8	25	19
15962	15	1	18
15963	7	18	11
15964	23	16	26
15965	7	18	19
15966	18	9	14
15967	25	3	10
15968	4	11	23
15969	20	24	19
1597	19	12	18
15970	6	20	1
15971	3	18	19
15972	4	18	13
15973	18	13	10
15974	9	17	12
15975	15	21	18
15976	13	18	19
15977	22	24	9
15978	21	20	7
15979	25	11	18
1598	23	19	18
15980	22	19	2
15981	4	11	18
15982	11	12	5
15983	1	13	18
15984	22	2	18
15985	25	1	18
15986	2	18	19
15987	1	26	2
15988	13	10	5
15989	7	25	16
1599	1	25	18
15990	7	10	18
15991	1	10	6
15992	20	6	18
15993	8	19	24
15994	22	19	13
15995	4	18	19
15996	1	18	19
15997	1	24	16
15998	1	20	18
15999	4	10	18
16	9	10	18
160	19	6	18
1600	26	17	18
16000	5	24	18
16001	26	24	19
16002	16	26	18
16003	7	25	18
16004	4	13	18
16005	7	4	18
16006	24	21	18
16007	4	9	7
16008	12	2	18
16009	26	18	19
1601	5	18	24
16010	26	19	23
16011	26	24	18
16012	23	19	12
16013	15	24	21
16014	7	4	1
16015	9	19	18
16016	9	11	16
16017	26	7	18
16018	26	18	9
16019	25	19	18
1602	6	18	26
16020	25	18	19
16021	25	8	18
16022	25	6	18
16023	13	18	8
16024	7	6	20
16025	25	7	18
16026	7	2	18
16027	25	18	10
16028	7	15	18
16029	24	15	4
1603	16	4	2
16030	1	18	19
16031	22	23	18
16032	12	2	8
16033	15	19	18
16034	22	23	18
16035	1	7	21
16036	15	11	9
16037	10	18	12
16038	24	18	19
16039	15	26	18
1604	4	13	18
16040	2	18	19
16041	25	7	10
16042	12	18	7
16043	4	17	19
16044	15	4	5
16045	13	24	18
16046	4	18	19
16047	25	18	19
16048	26	16	7
16049	17	19	18
1605	1	3	18
16050	25	18	6
16051	10	6	18
16052	12	15	1
16053	25	18	21
16054	12	9	24
16055	7	24	19
16056	11	15	8
16057	8	21	18
16058	26	17	18
16059	15	18	19
1606	23	14	22
16060	2	19	23
16061	2	26	18
16062	12	18	19
16063	21	16	24
16064	7	24	18
16065	1	4	18
16066	23	25	19
16067	18	7	19
16068	25	10	7
16069	9	19	1
1607	9	21	24
16070	25	12	4
16071	19	18	1
16072	25	8	18
16073	14	8	22
16074	1	3	18
16075	12	23	18
16076	2	6	18
16077	13	15	18
16078	4	18	19
16079	16	24	8
1608	7	18	19
16080	24	18	19
16081	22	18	19
16082	22	11	18
16083	8	14	18
16084	2	26	18
16085	9	1	26
16086	11	16	6
16087	18	16	24
16088	2	21	18
16089	12	18	19
1609	8	19	7
16090	4	8	18
16091	1	24	18
16092	24	18	7
16093	19	7	5
16094	7	11	21
16095	26	7	18
16096	23	17	19
16097	25	24	18
16098	11	7	25
16099	17	19	18
161	24	18	19
1610	24	18	19
16100	20	4	7
16101	16	14	10
16102	21	19	18
16103	8	1	18
16104	1	18	22
16105	12	8	15
16106	17	21	18
16107	18	10	19
16108	7	6	18
16109	22	25	6
1611	9	18	21
16110	6	18	19
16111	15	25	16
16112	10	4	18
16113	13	18	19
16114	22	17	18
16115	25	1	7
16116	4	15	18
16117	23	8	26
16118	15	12	18
16119	10	4	6
1612	19	23	17
16120	19	18	1
16121	2	1	12
16122	17	19	24
16123	17	24	18
16124	14	8	18
16125	2	4	24
16126	2	12	25
16127	4	25	18
16128	4	24	18
16129	21	16	8
1613	15	19	12
16130	25	11	18
16131	8	26	4
16132	2	18	12
16133	17	1	11
16134	24	7	2
16135	15	25	12
16136	6	25	18
16137	2	1	18
16138	4	13	11
16139	20	26	18
1614	1	20	3
16140	12	1	11
16141	2	15	14
16142	26	9	6
16143	1	18	19
16144	4	7	6
16145	14	8	26
16146	26	5	14
16147	13	18	4
16148	23	15	12
16149	23	18	19
1615	6	15	2
16150	18	3	19
16151	17	24	18
16152	23	17	18
16153	1	18	19
16154	1	18	19
16155	13	18	19
16156	25	7	1
16157	8	14	25
16158	15	7	19
16159	3	1	7
1616	15	18	19
16160	21	18	16
16161	4	18	19
16162	9	24	18
16163	1	6	8
16164	2	19	18
16165	2	19	8
16166	6	12	9
16167	23	2	10
16168	22	7	15
16169	4	18	19
1617	2	18	19
16170	8	7	18
16171	4	6	18
16172	25	6	19
16173	4	11	18
16174	7	11	4
16175	16	19	9
16176	9	21	18
16177	8	14	18
16178	8	26	14
16179	1	26	18
1618	8	14	18
16180	1	4	19
16181	21	9	16
16182	1	23	18
16183	1	8	23
16184	19	3	18
16185	19	2	8
16186	6	14	1
16187	13	18	19
16188	15	17	18
16189	6	1	2
1619	2	7	18
16190	25	21	6
16191	17	18	19
16192	12	14	18
16193	2	9	22
16194	14	18	19
16195	17	12	6
16196	2	9	18
16197	7	3	1
16198	23	19	17
16199	2	18	1
162	23	20	18
1620	2	15	11
16200	25	9	2
16201	9	20	18
16202	4	18	19
16203	7	18	19
16204	4	6	18
16205	6	19	18
16206	23	1	18
16207	19	23	8
16208	22	3	9
16209	18	11	25
1621	10	23	26
16210	13	18	19
16211	6	18	19
16212	1	25	8
16213	17	8	24
16214	16	8	18
16215	1	21	18
16216	17	24	18
16217	22	18	19
16218	22	17	12
16219	1	9	7
1622	12	18	19
16220	24	21	17
16221	7	18	19
16222	17	18	19
16223	7	4	6
16224	23	19	18
16225	11	6	18
16226	15	26	20
16227	1	6	19
16228	1	7	18
16229	12	19	18
1623	9	19	21
16230	23	17	4
16231	26	12	18
16232	8	26	14
16233	7	15	18
16234	1	12	20
16235	22	23	2
16236	2	12	20
16237	6	26	18
16238	17	23	26
16239	2	26	17
1624	2	19	18
16240	7	13	18
16241	19	18	23
16242	18	8	10
16243	25	13	9
16244	12	9	19
16245	24	23	18
16246	24	19	23
16247	2	23	19
16248	15	26	18
16249	24	22	2
1625	13	24	18
16250	26	9	18
16251	1	4	18
16252	1	18	19
16253	15	26	18
16254	7	19	23
16255	26	2	19
16256	16	12	18
16257	17	1	2
16258	9	19	18
16259	17	1	4
1626	19	23	22
16260	19	23	18
16261	4	17	18
16262	19	4	18
16263	2	15	18
16264	2	24	18
16265	22	23	19
16266	2	21	19
16267	26	24	18
16268	2	12	18
16269	15	23	21
1627	4	6	1
16270	17	18	19
16271	26	17	18
16272	2	19	18
16273	9	24	12
16274	14	18	17
16275	25	18	19
16276	9	12	6
16277	1	25	23
16278	26	24	18
16279	9	2	23
1628	13	20	18
16280	22	25	8
16281	25	2	7
16282	4	7	11
16283	11	4	1
16284	26	18	19
16285	26	18	19
16286	19	17	18
16287	25	24	26
16288	2	1	18
16289	11	15	18
1629	6	10	18
16290	11	15	19
16291	15	12	18
16292	15	18	19
16293	19	23	10
16294	14	21	18
16295	1	19	18
16296	2	26	6
16297	1	24	2
16298	2	1	18
16299	15	2	18
163	4	18	19
1630	19	4	11
16300	22	8	10
16301	8	25	18
16302	2	11	13
16303	19	23	25
16304	22	23	18
16305	22	24	23
16306	23	8	19
16307	25	18	19
16308	22	2	23
16309	19	17	18
1631	12	18	24
16310	2	1	21
16311	1	2	18
16312	2	18	19
16313	12	6	9
16314	6	18	25
16315	2	22	9
16316	2	18	19
16317	22	23	12
16318	25	1	18
16319	23	26	18
1632	19	6	25
16320	17	22	5
16321	1	11	18
16322	7	26	14
16323	12	1	18
16324	2	14	18
16325	15	18	19
16326	19	15	24
16327	2	18	19
16328	26	21	1
16329	16	18	12
1633	12	9	18
16330	22	2	18
16331	11	10	18
16332	1	26	25
16333	10	9	18
16334	24	18	19
16335	12	24	18
16336	13	18	17
16337	13	7	19
16338	23	19	15
16339	13	18	19
1634	6	18	19
16340	10	2	25
16341	2	15	12
16342	23	26	18
16343	25	18	19
16344	25	18	19
16345	22	8	24
16346	15	21	18
16347	2	22	18
16348	11	24	1
16349	15	17	23
1635	21	8	10
16350	11	8	18
16352	26	24	3
16353	22	9	18
16354	23	14	22
16355	11	24	4
16356	11	6	20
16357	23	1	18
16358	2	1	18
16359	19	22	25
1636	26	24	8
16360	16	6	18
16361	17	18	19
16362	17	24	25
16363	19	4	6
16364	25	14	18
16365	26	1	18
16366	1	18	19
16367	25	18	19
16368	6	1	8
16369	10	24	18
1637	25	1	9
16370	25	18	19
16371	26	18	19
16372	26	11	18
16373	22	18	19
16374	22	17	18
16375	22	3	6
16376	22	18	19
16377	26	2	12
16378	19	25	16
16379	1	13	6
1638	1	18	19
16380	13	24	25
16381	4	18	19
16382	26	11	24
16383	22	23	16
16384	20	25	24
16385	19	1	18
16386	20	24	18
16387	5	18	12
16388	26	22	18
16389	24	26	18
1639	15	18	19
16390	11	6	18
16391	20	18	19
16392	20	25	18
16393	8	1	19
16394	3	26	7
16395	5	25	10
16396	18	16	3
16397	17	18	19
16398	10	17	14
16399	17	19	18
164	3	21	18
1640	4	18	19
16400	17	3	25
16401	22	18	19
16402	7	1	13
16403	8	18	19
16404	1	14	18
16405	6	25	18
16406	17	19	18
16407	25	24	11
16408	22	24	25
16409	4	9	18
1641	4	19	16
16410	25	19	26
16411	2	23	19
16412	23	8	15
16413	1	10	23
16414	2	26	18
16415	20	17	18
16416	25	6	3
16417	17	18	19
16418	24	14	22
16419	17	26	19
1642	7	4	24
16420	26	9	24
16421	7	18	19
16422	26	18	19
16423	19	14	22
16424	20	19	25
16425	9	25	18
16426	25	18	19
16427	5	24	25
16428	4	18	19
16429	23	22	5
